"CustomerID","Age","Gender","Income","MonthlySpend","TransactionsPerMonth","SavingsBalance","CreditCardUsage","LoanHistory","Tenure"
253,0.0961538461538462,1,0.520626883290361,0.294813646223625,0.795918367346939,0.495043678534106,2,1,0.620689655172414
254,0.5,1,0.450653909477804,0.157562610924867,0.346938775510204,0.827375939773338,2,2,0.0689655172413793
255,0,1,0.25073778385263,0.615066061920726,0.306122448979592,0.584531406945952,2,3,0.586206896551724
256,0.480769230769231,1,0.350602652915411,0.480181423782291,0.612244897959184,0.676626657602906,1,3,0.275862068965517
257,0.788461538461538,2,0.610877263831506,0.284164859002169,0.163265306122449,0.219650774647173,3,3,1
258,0.923076923076923,2,0.613673076325681,0.643857227371327,0.102040816326531,0.320654214141496,3,1,0.862068965517241
259,0.307692307692308,2,0.784908825448107,0.558864129363045,0.306122448979592,0.504144641389596,1,1,0.689655172413793
260,0.538461538461538,1,0.472841788077413,0.577400907118911,0.816326530612245,0.944663710798389,2,1,0.862068965517241
261,0.480769230769231,2,0.241061166164456,0.424571090514691,0.714285714285714,0.233439189943284,1,1,0.310344827586207
262,0.5,1,0.354050821658227,0.393610727667127,0.877551020408163,0.268280557218372,1,2,0.724137931034483
263,0.384615384615385,1,0.536850361902395,0.444882666140801,0.204081632653061,0.586621483142419,2,2,0.517241379310345
264,0.115384615384615,1,0.768537790065546,0.524156971011635,0.0204081632653061,0.0687594484633882,2,3,0.517241379310345
265,1,1,0.490486471373987,0.586472096233485,0.73469387755102,0.034344213228356,1,2,0
266,0.480769230769231,1,0.650531204373893,0.711102346677184,0.571428571428571,0.742027779750611,1,1,0
267,0.769230769230769,2,0.592704482619366,0.380003943995267,0.551020408163265,0.611712543500979,2,2,0.103448275862069
268,0.365384615384615,2,0.291968251995899,0.300138039834352,0.163265306122449,0.753431884822597,2,2,0.862068965517241
269,0.0961538461538462,1,0.446825199589947,0.476237428515086,0.122448979591837,0.26050872048782,3,1,0.758620689655172
270,0.942307692307692,1,0.67613618713305,0.937093275488069,0.551020408163265,0.805907001755258,2,2,0.103448275862069
271,0.557692307692308,2,0.609479357584418,0.392624728850325,1,0.826939661732328,1,3,0.689655172413793
272,0.576923076923077,1,0.545439719176167,0.641096430684283,0.163265306122449,0.182759915179432,1,3,0.448275862068966
273,0.538461538461538,2,0.54750551396353,0.422007493591008,0.244897959183673,0.0213877700104504,3,1,1
274,0.307692307692308,2,0.39707526948526,0.384736738315914,0,0.338186503789531,2,3,0.172413793103448
275,0.692307692307692,2,0.268467894753192,0.348254782094261,0.673469387755102,0.516299550532158,3,1,0.827586206896552
276,0.365384615384615,1,0.674614022552887,0.426937487675015,0.122448979591837,0.996479337669058,3,2,0.275862068965517
277,0.653846153846154,1,0.25281134478581,0.719187536974956,1,0.411460922677327,3,1,0.379310344827586
278,0.461538461538462,2,0.327568264421733,0.507789390652731,0.0612244897959184,0.403496311928653,3,1,0.586206896551724
279,0.865384615384615,1,0.571091298810226,0.537172155393414,0.183673469387755,0.82724404176094,1,1,0.344827586206897
280,0.615384615384615,2,0.277352365568016,0.592585288897653,0.816326530612245,0.838820628849139,2,2,0.103448275862069
281,0.0192307692307692,1,0.387685999192321,0.787024255570893,0.0408163265306122,0.0543419811081462,3,1,0.310344827586207
282,0.0576923076923077,2,0.289685005125656,0.582528100966279,0.775510204081633,0.457736833027262,2,1,0.206896551724138
283,0.173076923076923,1,0.569802118604579,0.235062117925459,0.489795918367347,0.28993212325362,3,2,0.482758620689655
284,0.615384615384615,1,0.542721568140163,0.297180043383948,0.346938775510204,0.308529743001796,1,3,0.793103448275862
285,0.0769230769230769,2,0.538931688981392,0.209426148688622,0.591836734693878,0.7621574456428,2,3,0.344827586206897
286,1,2,0.542123574912243,0.0108459869848156,0.122448979591837,0.011546149085338,1,1,0.931034482758621
287,0.461538461538462,2,0.559954645708428,0.663971603234076,0.918367346938776,0.73030914864906,1,2,0.103448275862069
288,0.134615384615385,2,0.572706657140194,0.382370341155591,0.102040816326531,0.125698805815688,3,2,0.896551724137931
289,0.461538461538462,2,0.167624491317449,0.522579372904753,0.918367346938776,0.639086454074127,1,3,0
290,0.384615384615385,1,0.450288900624398,0.646618024058371,0.306122448979592,0.0421363419608161,1,3,0.896551724137931
291,0.846153846153846,2,0.490867012519027,0.379609544468547,0.0204081632653061,0.613315611651667,3,1,0.448275862068966
292,0.326923076923077,1,0.585963468050076,0.438966673239992,0.530612244897959,0.118789379166202,1,2,0.620689655172414
293,0.788461538461538,2,0.288954987418844,0.515480181423782,0.857142857142857,0.0448554702164142,2,2,0.862068965517241
294,0.576923076923077,1,0.395801621571247,0.495957404851114,0.877551020408163,0.720508111727763,2,1,0.241379310344828
295,0.0961538461538462,2,0.306638501444503,0.338197594162887,0.979591836734694,0.803248749505382,1,1,0.206896551724138
296,0.115384615384615,1,0.637616103879966,0.575626109248669,0.897959183673469,0.766591248059577,1,2,0.241379310344828
297,0.769230769230769,1,0.672066726724861,0.546440544271347,0.0816326530612245,0.585058998995546,1,3,0.896551724137931
298,0.903846153846154,2,0.59574881177969,0.414711102346677,0.122448979591837,0.477947666927081,2,1,0.517241379310345
299,0.307692307692308,2,0.28353421763847,0.267402879116545,0.530612244897959,0.0319801950061383,3,2,0.620689655172414
300,1,1,0.543599142617502,0.560244527706567,0.959183673469388,0.238299124400118,2,2,0.344827586206897
301,0.846153846153846,2,0.652092199683141,0.685466377440347,0.489795918367347,0.430109272430272,3,2,0.724137931034483
302,0.519230769230769,1,0.499487434376068,0.677972786432656,0.387755102040816,0.683576668256207,1,3,0.413793103448276
303,1,1,0.385472647634432,0.597909682508381,0.836734693877551,0.830632806079484,2,1,0.413793103448276
304,0.75,1,0.304704731136032,0.383947939262473,0.26530612244898,0.155852720650156,1,1,0.448275862068966
305,1,1,0.370064614333199,0.376454348254782,0,0.759641237406276,2,3,0.758620689655172
306,0.115384615384615,2,0.584433537324097,0.367580358903569,0.142857142857143,0.431265916538996,3,3,0.827586206896552
307,0.365384615384615,1,0.406355813736759,0.395385525537369,0.755102040816326,0.262142226641369,1,3,0.0344827586206897
308,0.326923076923077,2,0.508752446335932,0.572076513508184,0.816326530612245,0.419790789460334,3,3,0.517241379310345
309,0.538461538461538,2,0.674536361094716,0.500690199171761,0,0.818630086951228,3,3,0.862068965517241
310,0.307692307692308,2,0.563231959243267,0.167422599092881,0.142857142857143,0.958553586104037,3,1,0.0689655172413793
311,0.615384615384615,2,0.685362368363828,0.1668309998028,0.36734693877551,0.344274104361766,2,1,0.793103448275862
312,0.0192307692307692,2,0.209103476126868,0.456714651942418,0.918367346938776,0.819847607065675,1,2,1
313,0.923076923076923,2,0.429801807958746,0.483928219286137,0.836734693877551,0.64868457097635,2,2,0.96551724137931
314,0.0192307692307692,1,0.483504706284365,0.0962334845198186,0.224489795918367,0.200880672882783,1,3,1
315,0.230769230769231,2,0.563270789972352,0.331492802208637,0.73469387755102,0.8241393654691,1,3,0.517241379310345
316,0.442307692307692,2,0.291797396787922,0.464602642476829,0.183673469387755,0.738040401375798,3,3,0.103448275862069
317,0.923076923076923,2,0.598622285732037,0.690790771051075,0.26530612244898,0.651890707277726,1,3,0.137931034482759
318,0.0384615384615385,1,0.52114721506011,0.142772628672846,0.63265306122449,0.221030630776879,1,2,0.482758620689655
319,0.326923076923077,1,0.514375135907552,0.262275685269178,0.979591836734694,0.255151631984253,3,3,0.96551724137931
320,0.0192307692307692,2,0.552382653536703,0.289883652139617,0.224489795918367,0.39596797922099,3,3,0.103448275862069
321,0.692307692307692,1,0.455329129259731,0.487872214553343,0.979591836734694,0.794462312679457,1,1,0.379310344827586
322,0.211538461538462,1,0.617160075797583,0.512522184973378,0.63265306122449,0.729030752528891,2,1,0
323,0.230769230769231,1,0.574089031095648,0.40958390849931,0.73469387755102,0.931402887551871,2,3,0.689655172413793
324,0.788461538461538,2,0.450071448541518,0.205876552948136,0.183673469387755,0.00565132253122432,2,1,0.551724137931034
325,0.0961538461538462,2,0.634998912739586,0.36087556694932,0.836734693877551,0.174216982376396,3,3,0.793103448275862
326,0.788461538461538,2,0.518840669752415,0.371918753697496,0.163265306122449,0.618672700155234,2,3,0
327,0.788461538461538,1,0.577273150880681,0.428317886018537,0.857142857142857,0.426659632106005,1,1,0.137931034482759
328,0.711538461538462,1,0.381108073685192,0.716229540524551,0.591836734693878,0.29581680380678,2,1,0.551724137931034
329,0.903846153846154,1,0.718881053710664,0.353579175704989,0.938775510204082,0.843021073243981,2,3,0.275862068965517
330,0.288461538461538,2,0.472779658910876,0.47229343324788,0.36734693877551,0.24925680543014,3,3,0.655172413793103
331,0.653846153846154,1,0.605091485197726,0.349043581147703,0.714285714285714,0.195026430332484,2,1,0.931034482758621
332,0.673076923076923,2,0.457853126650306,0.264642082429501,0.63265306122449,0.0320918010166293,3,2,0
333,0.5,2,0.429964897020906,0.560638927233287,0.979591836734694,0.0400056817605341,2,1,0.689655172413793
334,0.5,2,0.595244012301575,0.294419246696904,0.448979591836735,0.548604417568815,2,3,0.275862068965517
335,0.653846153846154,1,0.227276257339008,0.891737329915204,0.142857142857143,0.308823977029454,1,3,0.620689655172414
336,0.423076923076923,1,0.547699667608959,0.474857030171564,0.163265306122449,0.173161798277209,1,3,0.655172413793103
337,0.0384615384615385,1,0.534528284303066,0.469729836324196,0.36734693877551,0.857753066628788,3,1,0.344827586206897
338,0.576923076923077,1,0.0547513280109347,0.449812660224808,0.122448979591837,0.953744381651972,2,3,0.448275862068966
339,0.903846153846154,2,0.530621912957038,0.751133898639322,0.408163265306122,0.0840494719006504,3,1,0.655172413793103
340,0.0192307692307692,2,0.136598738777919,0.564977322027214,0.387755102040816,0.614451963758485,3,1,0.103448275862069
341,0.884615384615385,2,0.57588301077941,0.420627095247486,0.387755102040816,0.400777183673055,2,1,0.344827586206897
342,0.423076923076923,1,0.402899878848125,0.276276868467758,0.755102040816326,0.167459745741216,1,3,0.310344827586207
343,0.0384615384615385,2,0.365459289863626,0.296391244330507,1,0.832702590274043,1,3,1
344,0.153846153846154,2,0.472336988599298,0.336422796292644,0.142857142857143,0.667911242783657,3,3,0.379310344827586
345,0.730769230769231,2,0.68666708086111,0.651942417669099,0.877551020408163,0.518064954698106,3,3,0.620689655172414
346,0.557692307692308,2,0.374724301823491,0.4304870834155,0.183673469387755,0.526090441452502,2,2,0.620689655172414
347,0.576923076923077,2,0.560086670187319,0.340761191086571,0.755102040816326,0.714836497194631,2,3,0.862068965517241
348,0.557692307692308,1,0.526389363486689,0.585288897653323,0.591836734693878,0.867310599527196,2,3,0.413793103448276
349,0.153846153846154,1,0.290197570749588,0.672451193058568,0.408163265306122,0.949067075212305,3,2,0.413793103448276
350,0.673076923076923,2,0.202983753222951,0.350621179254585,0.551020408163265,0.896460060267246,1,2,0.413793103448276
351,0.634615384615385,2,0.163904507471032,0.390061131926642,0.530612244897959,0.816813952780512,1,2,0.275862068965517
352,0.403846153846154,2,0.559022708210369,0.514691382370341,0.755102040816326,0.149805704081736,1,1,0.655172413793103
353,0.826923076923077,2,0.468003479233326,0.459475448629462,0.897959183673469,0.723064903968101,2,1,0.0689655172413793
354,0.769230769230769,1,0.76083377341493,0.524354170774995,0.408163265306122,0.64410872454622,2,2,0.310344827586207
355,0.519230769230769,1,0.562509707682271,0.730625123249852,0.142857142857143,0.688385872708272,1,1,0.0689655172413793
356,0.538461538461538,1,0.605378832592961,0.450798659041609,0.326530612244898,0.182780207181339,1,1,0.896551724137931
357,0.807692307692308,1,0.68066385014445,0.415894300926839,0.510204081632653,0.120930185367437,2,2,0.655172413793103
358,0.730769230769231,1,0.395630766363269,0.536777755866693,0.795918367346939,0.56673532127312,3,2,0.896551724137931
359,0.846153846153846,2,0.552631170202852,0.452573456911852,0.530612244897959,0.799920861192561,3,3,0.344827586206897
360,0.692307692307692,2,0.608345500295114,0.559258528889765,0.877551020408163,0.843031219244935,2,3,0.931034482758621
361,0.807692307692308,1,0.686092386070641,0.424965490041412,0.224489795918367,0.706313856393503,2,2,0.586206896551724
362,0.615384615384615,2,0.591857972725296,0.530270163675804,0.306122448979592,0.887947565467071,3,1,0
363,0.346153846153846,2,0.538815196794135,0.213567343719188,0.306122448979592,0.656720203731699,1,1,0.482758620689655
364,0.211538461538462,1,0.338549594607188,0.462433445079866,0.591836734693878,0.146964823814693,1,3,0.689655172413793
365,0.634615384615385,2,0.58671678419434,0.378820745415106,0.653061224489796,0.522174085084364,2,2,0.862068965517241
366,0.384615384615385,2,0.551101239476872,0.272530072963912,0.918367346938776,0.274560931808728,1,2,0.724137931034483
367,0.307692307692308,1,0.571914510266845,0.395188325774009,0.959183673469388,0.0993496413388663,2,2,0.517241379310345
368,0.211538461538462,2,0.539203504084993,0.519029777164267,0.836734693877551,0.0280841306399083,3,3,0.172413793103448
369,0.557692307692308,1,0.442049019912398,0.474857030171564,0.938775510204082,0.560566552693256,2,1,0.448275862068966
370,0.653846153846154,2,0.461464384455283,0.56971011634786,0.469387755102041,0.755349479002851,2,3,0.137931034482759
371,0.557692307692308,1,0.580162157124662,0.608755669493197,0.122448979591837,0.896277432250079,1,3,0.689655172413793
372,0.461538461538462,1,0.500062129166537,0.591007690790771,0.693877551020408,0.762329927659013,3,2,0.586206896551724
373,0.942307692307692,2,0.34446739771986,0.408992309209229,0.0612244897959184,0.268605229248892,3,1,0.482758620689655
374,0.884615384615385,2,0.428334006399304,0.250640899230921,0.938775510204082,0.731201996732988,2,1,0.241379310344828
375,0.0384615384615385,2,0.268506725482278,0.416091500690199,0.244897959183673,0.0330556711072331,1,3,0.448275862068966
376,0.961538461538462,1,0.323195924326675,0.644843226188129,0.26530612244898,0.613061961627824,3,2,0.413793103448276
377,0.326923076923077,1,0.450941256873039,0.441135870636955,0.612244897959184,0.96831403902152,3,3,0.517241379310345
378,0.596153846153846,1,0.194107048553944,0.201932557680931,0.36734693877551,0.621990442467102,3,3,0.827586206896552
379,0.307692307692308,1,0.211130440185145,0.537763754683494,0.918367346938776,0.284595326751961,3,2,0.827586206896552
380,0.711538461538462,2,0.644652231990308,0.504634194438967,0,0.333641095362263,1,1,0.206896551724138
381,0.788461538461538,2,0.38384175701283,0.397160323407612,0.612244897959184,0.873854770142348,1,2,0.344827586206897
382,0.75,2,0.185789506383772,0.487675014789982,0.102040816326531,0.22667180730715,1,2,0.241379310344828
383,0.788461538461538,2,0.455872759466932,0.676395188325774,0.979591836734694,0.734012438997169,1,3,0.413793103448276
384,0.596153846153846,2,0.67859028921127,0.665154801814238,0.469387755102041,0.369618814744169,2,3,0.931034482758621
385,0.480769230769231,1,0.576263551924451,0.388286334056399,0.693877551020408,0.952587737543247,1,3,0.655172413793103
386,0.230769230769231,2,0.541960485850082,0.462039045553145,0.693877551020408,0.991152687168353,2,2,0.482758620689655
387,0.365384615384615,1,0.657264452797366,0.230920922894893,0,0.482401761345766,2,1,0.655172413793103
388,0.711538461538462,1,0.353569320617564,0.345493985407217,0.979591836734694,0.612290865555341,1,3,0.931034482758621
389,0.365384615384615,2,0.586740082631791,0.777164267402879,0.346938775510204,0.38065766378182,3,1,0.0344827586206897
390,0.538461538461538,1,0.382210866391227,0.696509564188523,0.163265306122449,0.369852172766104,1,3,0.379310344827586
391,0.365384615384615,1,0.473517442763505,0.424176690987971,0.26530612244898,0.959689938210854,3,2,0.275862068965517
392,0.557692307692308,1,0.817355782672175,0.351015578781305,0.285714285714286,0.620194600298292,2,3,0.310344827586207
393,0.769230769230769,2,0.623978751825044,0.244724906330112,0.959183673469388,0.985897058674324,1,3,0.0689655172413793
394,0.903846153846154,2,0.592688950327731,0.795701045158746,0.244897959183673,0.328273860857743,2,2,0.931034482758621
395,0.134615384615385,1,0.301248796247398,0.478406625912049,0.489795918367347,0.624770446728422,2,2,0.0344827586206897
396,0.730769230769231,1,0.351278307601504,0.366594360086768,0.612244897959184,0.903136128894796,1,2,0.275862068965517
397,0.173076923076923,1,0.828174023795471,0.630250443699468,0.326530612244898,0.566999117297917,1,2,0.931034482758621
398,0.307692307692308,1,0.303586406138362,0.286728455925853,0.591836734693878,0.803918385568328,2,2,0.137931034482759
399,0.326923076923077,1,0.506717716131838,0.574837310195228,0.816326530612245,0.771532350524041,1,2,0.310344827586207
400,0.75,2,0.612034419558262,0.68763557483731,0.816326530612245,0.0217936100485993,3,3,0.96551724137931
401,0.961538461538462,1,0.631636171600758,0.427134687438375,0.795918367346939,0.248769797384361,1,2,0.931034482758621
402,0.788461538461538,1,0.642563138765493,0.689213172944192,0.795918367346939,0.276417649983259,1,3,0.793103448275862
403,0.192307692307692,2,0.448060016774875,0.561427726286728,0.959183673469388,0.690810766936212,3,1,0.793103448275862
404,0.923076923076923,2,0.345880836258582,0.353184776178269,0.612244897959184,0.0735179229106847,2,1,0.896551724137931
405,0.826923076923077,2,0.425677984529838,0.550778939065273,0.36734693877551,0.158937104940088,3,3,0.0689655172413793
406,0.0192307692307692,2,0.333284147743158,0.349043581147703,0.877551020408163,0.499954342995708,3,3,0.103448275862069
407,0.346153846153846,2,0.570796185269175,0.376059948728062,0.346938775510204,0.381794015888637,1,1,0.241379310344828
408,0.230769230769231,1,0.647416979901215,0.582528100966279,0.63265306122449,0.492101338257526,2,1,0.586206896551724
409,0.230769230769231,2,0.803803858221242,0.385328337605995,1,0.787197775996591,3,3,0.620689655172414
410,0.576923076923077,2,0.530264670249449,0.456320252415697,1,0.79305201854689,3,3,0.482758620689655
411,0.557692307692308,1,0.337524463359324,0.620982054821534,0.938775510204082,0.220776980753036,3,1,0.172413793103448
412,0.961538461538462,2,0.632521512223914,0.270163675803589,0.224489795918367,0.1189212771786,2,2,0.586206896551724
413,0.403846153846154,1,0.613929359137647,0.711891145730625,0.204081632653061,0.80318787349966,1,2,0.482758620689655
414,0.557692307692308,2,0.43639526575751,0.782488661013607,0,0.100800519475249,2,2,0
415,0.173076923076923,1,0.231431145351185,0.557286531256162,0.795918367346939,0.692352959081178,3,3,0.310344827586207
416,0.288461538461538,2,0.591648286788233,0.526917767698679,0.346938775510204,0.390844248739359,1,3,0.0689655172413793
417,0.0769230769230769,1,0.648783821565034,0.38197594162887,0.693877551020408,0.925335578981544,3,1,0.620689655172414
418,0.673076923076923,2,0.427565157963406,0.537763754683494,0.326530612244898,0.0510749688010471,3,2,0.96551724137931
419,0.942307692307692,1,0.556692864465223,0.380989942812069,0.775510204081633,0.986252168707704,2,2,0.96551724137931
420,0.615384615384615,2,0.430547357957193,0.505817393019128,0.285714285714286,0.803492253528272,2,3,0.172413793103448
421,0.288461538461538,2,0.57937777639713,0.352001577598107,0.408163265306122,0.280810868396222,3,1,0.482758620689655
422,0.519230769230769,1,0.455181572489205,0.584697298363242,0.510204081632653,0.331845253193454,2,3,0.241379310344828
423,0.923076923076923,2,0.419861141312789,0.56931571682114,0.897959183673469,0.651910999279634,3,1,0.206896551724138
424,0.211538461538462,2,0.490734988040135,0.656280812463025,0.408163265306122,0.0829739957995556,2,2,0.241379310344828
425,1,1,0.42938243608462,0.773023072372313,0.775510204081633,0.941690932518948,3,2,0.655172413793103
426,0.519230769230769,1,0.381605107017489,0.358311970025636,0.163265306122449,0.354724485344102,3,2,0.0689655172413793
427,0.0192307692307692,2,0.424326675157653,0.612699664760402,1,0.57850468237944,2,3,0.517241379310345
428,0.942307692307692,1,0.472135068808052,0.235062117925459,0.489795918367347,0.754111666886497,2,3,0.793103448275862
429,0.211538461538462,1,0.505630455717437,0.388089134293039,0.469387755102041,0.254796521950873,1,3,0.862068965517241
430,0.884615384615385,2,0.71141778758038,0.609347268783277,0.857142857142857,0.895942614218606,2,3,0.482758620689655
431,0.961538461538462,2,0.262472430182349,0.343719187536975,0.591836734693878,0.156989072756973,1,1,0.551724137931034
432,1,1,0.44239849647417,0.514888582133701,0.306122448979592,0.913089355830399,1,3,0.96551724137931
433,0.0961538461538462,2,0.571487372246901,0.318280418063498,0.510204081632653,0.920445206521849,2,1,0.896551724137931
434,0.288461538461538,2,0.74707992917275,0.401893117728259,0,0.653006767382636,2,3,0.275862068965517
435,0.269230769230769,2,0.539568512938399,0.453756655492013,0.510204081632653,0.996804009699577,1,2,0.206896551724138
436,0.346153846153846,1,0.471265260476531,0.363636363636364,0.857142857142857,0.662320796258155,1,3,0.241379310344828
437,0.0384615384615385,1,0.425631387654935,0.153224216130941,0.0612244897959184,0.145179127646838,2,2,0.931034482758621
438,0.865384615384615,1,0.537751234817185,0.498521001774798,0.877551020408163,0.721898113858423,2,1,0.724137931034483
439,0.615384615384615,2,0.627023080985369,0.535200157759811,0.775510204081633,0.543470541086231,3,2,0.310344827586207
440,0.615384615384615,2,0.444844832406573,0.481759021889174,0.591836734693878,0.980154422134516,3,2,0.931034482758621
441,0.903846153846154,1,0.498835078127427,0.383159140209032,0.877551020408163,0.0557319832388064,1,3,0.448275862068966
442,0.192307692307692,2,0.507098257276879,0.602248077302307,0.755102040816326,0.1393553230994,3,2,0.206896551724138
443,0.673076923076923,2,0.586677953465254,0.630250443699468,0.0612244897959184,0.527155771552642,1,3,1
444,0.826923076923077,2,0.646026839799944,0.0857818970617235,0,0.68462170635444,1,1,0.724137931034483
445,0.846153846153846,1,0.516759342673418,0.637744034707158,0.102040816326531,0.378080579539574,1,3,0.413793103448276
446,0.173076923076923,1,0.461573110496723,0.179451784657858,0.408163265306122,0.357808869634034,3,1,0.620689655172414
447,0.788461538461538,1,0.690022055854121,0.405837112995464,0,0.494434918476882,2,3,0.448275862068966
448,0.442307692307692,1,0.498959336460501,0.285348057582331,0.469387755102041,0.891062387759864,3,1,0.896551724137931
449,0.519230769230769,2,0.718477214128172,0.36087556694932,0.73469387755102,0.999584013960897,3,2,0.206896551724138
450,0.730769230769231,2,0.463786462054612,0.668112798264642,0.653061224489796,0.962459796471221,3,3,0.96551724137931
451,0.326923076923077,1,0.568753688919263,0.544665746401104,0.244897959183673,0.0783474193646574,1,1,0.896551724137931
452,0.307692307692308,1,0.233256189618216,0.538158154210215,0.714285714285714,0.0315946469698968,3,2,0.724137931034483
453,0.365384615384615,2,0.455942654779286,0.132518240978111,0.775510204081633,0.667180730714989,2,3,0.413793103448276
454,0.153846153846154,1,0.470014910999969,0.491224610530467,0.26530612244898,0.0463976623613803,1,2,1
455,1,2,0.355611816967475,0.559455728653126,0.795918367346939,0.967918344984324,3,1,0
456,0.192307692307692,2,0.312501941536454,0.596134884638138,0.510204081632653,0.29115978936902,3,1,0.448275862068966
457,0.826923076923077,1,0.620670373706937,0.306645632025242,0.26530612244898,0.268838587270827,2,2,0.275862068965517
458,0.134615384615385,2,0.615389394551272,0.608164070203116,0.183673469387755,0.485120889601364,1,2,0.862068965517241
459,0.942307692307692,1,0.271675312975676,0.240189311772826,0.795918367346939,0.20424914519942,1,3,0.724137931034483
460,0.0769230769230769,2,0.53931999627225,0.734569118517058,0.0612244897959184,0.2269457493329,1,1,0.931034482758621
461,0.538461538461538,2,0.300596439998757,0.334253598895681,0.36734693877551,0.518612838749607,1,3,0.793103448275862
462,0.942307692307692,2,0.310148799353857,0.580950502859397,0.0204081632653061,0.364626982274936,2,1,0.931034482758621
463,0.0961538461538462,1,0.555007610822901,0.510352987576415,0.163265306122449,0.904353649009243,2,3,0.0689655172413793
464,0.173076923076923,2,0.366849429964897,0.292447249063301,0,0.239760148537454,2,2,0.172413793103448
465,0.480769230769231,1,0.627714267963095,0.640702031157563,0.979591836734694,0.364413916254908,2,1,0.724137931034483
466,0.153846153846154,2,0.479380882855456,0.46558864129363,0.224489795918367,0.982285082334798,1,2,0.827586206896552
467,0.192307692307692,1,0.556677332173589,0.589430092683889,0.959183673469388,0.150211544119885,3,2,0.793103448275862
468,0.0961538461538462,1,0.392066105433196,0.494774206270952,0.36734693877551,0.193108836152231,3,3,0.620689655172414
469,0.596153846153846,2,0.294593209282097,0.5973180832183,0.816326530612245,0.527510881586023,1,1,0.275862068965517
470,0.211538461538462,1,0.615482588301078,0.463616643660028,0.142857142857143,0.407473544302513,3,3,0.310344827586207
471,0.346153846153846,1,0.510375570811718,0.636166436600276,0.306122448979592,0.0189425837806029,3,1,0.551724137931034
472,0.5,1,0.436271007424435,0.404653914415303,0.306122448979592,0.424346343888556,3,2,0.896551724137931
473,0.596153846153846,2,0.484157062533006,0.543482547820943,0.959183673469388,0.0673897383346354,1,2,0.896551724137931
474,0.5,1,0.679343605355534,0.520015775981069,0.857142857142857,0.890230415681659,3,3,0.172413793103448
475,0.557692307692308,1,0.364962256531329,0.593374087951094,0.448979591836735,0.862237599050334,1,1,0.379310344827586
476,0.0576923076923077,1,0.357001957068746,0.362255965292842,0.387755102040816,0.293929647629387,1,2,0.586206896551724
477,0.442307692307692,2,0.377162871610077,0.488266614080063,0.73469387755102,0.676870161625795,1,3,0.0689655172413793
478,0.519230769230769,1,0.227214128172471,0.368763557483731,0.714285714285714,0.0991467213197918,1,3,0.689655172413793
479,0.0384615384615385,2,0.600711378956851,0.603628475645829,0.836734693877551,0.011951989123487,1,3,0.827586206896552
480,0.865384615384615,1,0.503277313534839,0.359889568132518,0.571428571428571,0.871916883960187,1,1,0.103448275862069
481,0.75,1,0.505576092696716,0.733583119700256,0.938775510204082,0.731881778796887,1,2,0.896551724137931
482,0.0961538461538462,1,0.466667702152776,0.584894498126602,0.0408163265306122,0.91320096184089,2,2,0.96551724137931
483,0.673076923076923,1,0.394162964803827,0.45809505028594,0.102040816326531,0.00767037672101541,3,2,0.0689655172413793
484,0.788461538461538,1,0.345508061259358,0.650562019325577,0.387755102040816,0.0372256774992137,3,1,0.0344827586206897
485,0.903846153846154,1,0.605712776863098,0.446854663774403,0.63265306122449,0.325940280638386,2,1,0.517241379310345
486,0.557692307692308,1,0.251879407287751,0.549201340958391,0.204081632653061,0.385213218210043,2,2,0.448275862068966
487,0.903846153846154,2,0.541789630642105,0.543679747584303,0.183673469387755,0.617505910045556,3,2,0.413793103448276
488,0.980769230769231,2,0.350292007082725,0.526917767698679,0.102040816326531,0.459471799190349,2,1,0.827586206896552
489,0.173076923076923,1,0.517248609859899,0.366199960560047,0.877551020408163,0.0739542009516949,2,1,0.586206896551724
490,0.461538461538462,2,0.358353266440931,0.262867284559259,0.36734693877551,0.482817747384868,1,1,1
491,0.711538461538462,1,0.392112702308099,0.195030565963321,0.918367346938776,0.898550136463713,2,3,0.172413793103448
492,0.961538461538462,1,0.748221552607872,0.388286334056399,0.63265306122449,0.333336715333651,2,1,0.482758620689655
493,0.673076923076923,1,0.577203255568327,0.567935318477618,0.26530612244898,0.888718661539554,1,1,0.103448275862069
494,0.769230769230769,1,0.140248827311982,0.422599092881089,0.26530612244898,0.187660433640081,3,3,0.689655172413793
495,0.461538461538462,2,0.493033767202013,0.270360875566949,0.36734693877551,0.248029139314739,1,2,0.0344827586206897
496,0.0576923076923077,2,0.403226056972446,0.800433839479393,0.489795918367347,0.859072046752772,2,2,0.103448275862069
497,0.269230769230769,2,0.296853157714889,0.571090514691382,0.285714285714286,0.869765931757998,3,1,0.517241379310345
498,0.980769230769231,1,0.505987698425026,0.767304279234865,0.959183673469388,0.373230791083694,2,1,0.344827586206897
499,0.403846153846154,1,0.493585163555031,0.651548018142378,0.816326530612245,0.577520520286929,1,2,0.931034482758621
500,1,2,0.422377372557547,0.363833563399724,0.857142857142857,0.488063229877944,1,3,0.793103448275862
501,0.923076923076923,1,0.779806467646237,0.395188325774009,0.489795918367347,0.742535079798297,1,2,0
502,0.442307692307692,1,0.12412630859557,0.232892920528495,0.73469387755102,0.22364829902294,1,2,0.310344827586207
503,0.730769230769231,1,0.603592619055015,0.577006507592191,0.122448979591837,0.749261878430617,3,1,0.482758620689655
504,0.884615384615385,1,0.428512627753099,0.716426740287912,0.408163265306122,0.825580097604529,2,1,0.0689655172413793
